cid,submittedVideoUrl,text,label,translated_text,translated_text_formal
7.34469562793219e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,bner banget ya alloh... sakit mental itu sangat sangat menyiksa... tiap detiknya ngerasain penderitaan yg gabisa di jelasin,1.0,bner banget ya alloh... sakit mental itu sangat sangat menyiksa... tiap detiknya ngerasain penderitaan yg gabisa di jelasin,Bner banget ya alloh... sakit mental itu sangat sangat menyiksa... tiap detiknya ngerasain penderitaan yang gabisa di jelasin
7.318528702500849e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,saya salah satu pengidap self injury dan untuk keluar dari lingkaran sakit mental sangat susah. bertahun2.,1.0,saya salah satu pengidap self injury dan untuk keluar dari lingkaran sakit mental sangat susah. bertahun2.,Saya salah satu pengidap self injury dan untuk keluar dari lingKakran sakit mental sangat susah. bertahun2.
7.319124439009379e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,mental gua lemah sejak lahir,0.0,mental gua lemah sejak lahir,Mental gua lemah sejak lahir
7.318742043236091e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,"pengen keluar dari zona nyaman (masuk zona kerja lagi), tapi diri sendiri ngerasa ga kuat buat keluar, ngerasa capek kalo berhadapan sama orang luar-",0.0,"pengen keluar dari zona nyaman (masuk zona kerja lagi), tapi diri sendiri ngerasa ga kuat buat keluar, ngerasa capek kalo berhadapan sama orang luar-","Pengen keluar dari zona nyaman (masuk zona kerja lagi), tapi diri sendiri ngerasa ga sayaat buat keluar, ngerasa capek Kaklo berhadapan sama orang luar-"
7.362533790654825e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,tiap mlm susah tdr dn mempunyai kecemasan dan ketakutan yg berlebihan obatnya ap y,1.0,Setiap malam sulit untuk TDR dan memiliki kecemasan dan rasa takut yang berlebihan terhadap ape ap y,Setiap malam sulit untuk TDR dan memiliki kecemasan dan rasa tasayat yang berlebihan terhadap ape ap y
7.318414911619483e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,gws buat diri ku,0.0,GW membuat diri saya sendiri,GW membuat diri saya sendiri
7.318542148562372e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,"aku yg ada anxiety dn psikosomatis, klu gak inget allah terus gtw kek gimana jalani kehidupan ini",1.0,"aku yg ada anxiety dn psikosomatis, klu gak inget allah terus gtw kek gimana jalani kehidupan ini","Asaya yang ada anxiety dn psikosomatis, klu gak inget allah terus gtw kek gimana jalani kehidupan ini"
7.370638172894316e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,sakit mental bisa sembuh ga si?? capee bgtt takut teruss,1.0,sakit mental bisa sembuh ga si?? capee bgtt takut teruss,Sakit mental bisa sembuh ga si?? capee bgtt tasayat teruss
7.343095394627421e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,"gue punya channel yang bahas tentang kesehatan mental, mau gabung ngga?",1.0,"gue punya channel yang bahas tentang kesehatan mental, mau gabung ngga?","Gue punya channel yang bahas tentang kesehatan mental, mau gabung ngga?"
7.337641037801883e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,alhamdulillah mental ku kuat ngadepin dunia ini,0.0,alhamdulillah mental ku kuat ngadepin dunia ini,Alhamdulillah mental saya sayaat ngadepin dunia ini
7.319125649250436e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,aku udah 2 tahun konsul ke psikiaterr hope me gets better in my 2024,1.0,aku udah 2 tahun konsul ke psikiaterr hope me gets better in my 2024,Asaya udah 2 tahun konsul ke psikiaterr hope me gets better in my 2024
7.318601052777317e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,"saya gerd axienty dan sekrang harus belajar ikhlas kalo semua baik baik ,walau digempur sensasi tiap hari",1.0,"saya gerd axienty dan sekrang harus belajar ikhlas kalo semua baik baik ,walau digempur sensasi tiap hari","Saya gerd axienty dan sekrang harus belajar ikhlas Kaklo semua baik baik ,walau digempur sensasi tiap hari"
7.40219522751783e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,"nyembuhin mental bertahun tahun sulit ya,, iya sulit bahkan sampai kapanpun msih kerasa, disaat udh pengen baik baik aja gk mau bahas yg buat mental ini sakit lg,, tp tetep aja bisa kambuh kapanpun",1.0,"nyembuhin mental bertahun tahun sulit ya,, iya sulit bahkan sampai kapanpun msih kerasa, disaat udh pengen baik baik aja gk mau bahas yg buat mental ini sakit lg,, tp tetep aja bisa kambuh kapanpun","Nyembuhin mental bertahun tahun sulit ya,, iya sulit bahKakn sampai Kakpanpun msih kerasa, disaat udh pengen baik baik aja gk mau bahas yang buat mental ini sakit lg,, tp tetep aja bisa Kakmbuh Kakpanpun"
7.318387240899675e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,maaf ada hubungannya gk sih sakit mental sama introvert? hanya ingin tau karena belum tau,1.0,maaf ada hubungannya gk sih sakit mental sama introvert? hanya ingin tau karena belum tau,Maaf ada hubungannya gk sih sakit mental sama introvert? hanya ingin tau Kakrena belum tau
7.444178844443575e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,"apresiasi dr orang tua itu penting bgt bisa bentuk karakter ketika km dewasa nnti, dengan ortu tidak membanding2kan km dengan org lain juga udah bisa menyembuhkan km dr anxiety. dan ya mental health aku skrg tidak baik2 aja karena itu",1.0,"apresiasi dr orang tua itu penting bgt bisa bentuk karakter ketika km dewasa nnti, dengan ortu tidak membanding2kan km dengan org lain juga udah bisa menyembuhkan km dr anxiety. dan ya mental health aku skrg tidak baik2 aja karena itu","Apresiasi dr orang tua itu penting bgt bisa bentuk Kakrakter ketiKak km dewasa nnti, dengan ortu tidak membanding2Kakn km dengan orang lain juga udah bisa menyembuhKakn km dr anxiety. dan ya mental health asaya skrg tidak baik2 aja Kakrena itu"
7.367371435658085e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,untuk meringankan penyakit anixety al-anbiya ayat 83 + az-zariyat ayat 49 dapat ilmu dari ustadz adi hidayat,1.0,Untuk meringankan penyakit anixety al-anbiya ayat 83 + az-zariyat ayat 49 mendapat pengetahuan tentang ustadz adi hidayat,Untuk meringanKakn penyakit anixety al-anbiya ayat 83 + az-zariyat ayat 49 mendapat pengetahuan tentang ustadz adi hidayat
7.363820583710213e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"kalau memang masih susah,dari allah dari al qur'an adah loh",0.0,"kalau memang masih susah,dari allah dari al qur'an adah loh","Kaklau memang masih susah,dari allah dari al qur'an adah loh"
7.403739049058207e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,mau gak mau harus ke psikolog kak karena kalau anxiety nya udah terlalu berat kita butuh psikolog karena itu jalan satu satunya klau gejalanya sdh brt,1.0,mau gak mau harus ke psikolog kak karena kalau anxiety nya udah terlalu berat kita butuh psikolog karena itu jalan satu satunya klau gejalanya sdh brt,Mau gak mau harus ke psikolog Kakk Kakrena Kaklau anxiety nya udah terlalu berat kita butuh psikolog Kakrena itu jalan satu satunya klau gejalanya sdh brt
7.403757103833236e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,kadang suka takut duluan kalo ek psikolog,1.0,kadang suka takut duluan kalo ek psikolog,Kakdang suKak tasayat duluan Kaklo ek psikolog
7.472747128004019e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,pake apa kk,1.0,pake apa kk,Pake apa kk
7.353576597997716e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,kamu dulu pernah ngerasa takut m gitu ga??,1.0,kamu dulu pernah ngerasa takut m gitu ga??,Kakmu dulu pernah ngerasa tasayat m gitu ga??
7.353576959328142e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,tiap hari malah,1.0,bahkan setiap hari,BahKakn setiap hari
7.35357740222641e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,aku udah 2 tahun kaya gini,1.0,aku udah 2 tahun kaya gini,Asaya udah 2 tahun Kakya gini
7.353577827024782e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,bener kah? aku 1 tahun kak,1.0,bener kah? aku 1 tahun kak,Bener Kakh? asaya 1 tahun Kakk
7.353578260381353e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"iyaa, sempet sembuh tapi kambuh lagii",1.0,"iyaa, sempet sembuh tapi kambuh lagii","Iyaa, sempet sembuh tapi Kakmbuh lagii"
7.353579214538704e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,emang gitu kak sering kambuh terus rasanya pingin nyerah,1.0,Saya pikir Anda sering kambuh dan merasa,Saya pikir Anda sering Kakmbuh dan merasa
7.353579349331887e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,gaenak banget yaaa?? semangat buatt kitaa,1.0,gaenak banget yaaa?? semangat buatt kitaa,Gaenak banget yaaa?? semangat buatt kitaa
7.353579898149422e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,iyaa pelukkk jauhhh,1.0,Ya Pelukkk GameHh,Ya Pelukkk GameHh
7.353580031257658e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,tapi kamu masih suka kambuh sampe sekarang??,1.0,tapi kamu masih suka kambuh sampe sekarang??,Tapi Kakmu masih suKak Kakmbuh sampe seKakrang??
7.353590660701849e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"iya kak,kalau km masih juga kah?",1.0,"iya kak,kalau km masih juga kah?","Iya Kakk,Kaklau km masih juga Kakh?"
7.353591203205645e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"kambuh nya setiap hari ini, lebih parah dari yang dulu",1.0,"kambuh nya setiap hari ini, lebih parah dari yang dulu","Kakmbuh nya setiap hari ini, lebih parah dari yang dulu"
7.353595406595687e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,serius kak?,1.0,Serius saudara?,Serius saudara?
7.353595657188197e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,kak tik tok kakak knp ga bisa di dm?,1.0,kak tik tok kakak knp ga bisa di dm?,Kakk tik tok KakKakk knp ga bisa di dm?
7.353595747000649e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"iyaa, selalu mikir aneh aneh pikiran penuh rasanya",1.0,"iyaa, selalu mikir aneh aneh pikiran penuh rasanya","Iyaa, selalu mikir aneh aneh pikiran penuh rasanya"
7.353595839074747e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"emang gabisaa aku juga gatau kenapaa, dm di ig aja gimana??",1.0,"Saya juga tahu mengapa, DM di IG apakah itu ??","Saya juga tahu mengapa, DM di IG apaKakh itu ??"
7.353596982080046e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,kakak pernah nangis terus gak sih? kalo aku sering nangis,0.0,kakak pernah nangis terus gak sih? kalo aku sering nangis,KakKakk pernah nangis terus gak sih? Kaklo asaya sering nangis
7.35359703338084e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,bolehh,1.0,Bisa,Bisa
7.353598396046853e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"pernahh apalagi pas kambuh tuhh pikiran kacau, gabisa di kontrol bawaannya pengen nangis mulu",0.0,"pernahh apalagi pas kambuh tuhh pikiran kacau, gabisa di kontrol bawaannya pengen nangis mulu","Pernahh apalagi pas Kakmbuh tuhh pikiran Kakcau, gabisa di kontrol bawaannya pengen nangis mulu"
7.353598433467155e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,usn ig kamu apa??,1.0,Apa USN Anda?,Apa USN Anda?
7.35359928558407e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,sama kak aku juga bahkan gak bisa tidur ini aja gak bisa tidur hampir seminggu,1.0,sama kak aku juga bahkan gak bisa tidur ini aja gak bisa tidur hampir seminggu,Sama Kakk asaya juga bahKakn gak bisa tidur ini aja gak bisa tidur hampir seminggu
7.367515692693128e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,keringet dingin kaya mau kehilangan kesadaran,1.0,keringet dingin kaya mau kehilangan kesadaran,Keringet dingin Kakya mau kehilangan kesadaran
7.331547882878682e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,gw juga dri sd sampe sma pun di bully gw berhenti sekolah kelas 11 krna ga mampu lagi .. sejahat itu manusia,0.0,gw juga dri sd sampe sma pun di bully gw berhenti sekolah kelas 11 krna ga mampu lagi .. sejahat itu manusia,Gw juga dri sd sampe sma pun di bully gw berhenti sekolah kelas 11 krna ga mampu lagi .. sejahat itu manusia
7.33165738338481e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,sederhana,1.0,sederhana,Sederhana
7.331655392898745e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,iyh gw juga nyesel,0.0,iyh gw juga nyesel,Iyh gw juga nyesel
7.329371174931236e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,kok smaa,1.0,Kok Smaa,Kok Smaa
7.320289639176357e+18,https://www.tiktok.com/@firmanskd/video/7318307754622373125,pp pp p lo lo p lo,1.0,ppp p,Ppp p
7.373197878423012e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,makasih bre setelah di pelajari ternyata kita harus ikhlas yg sudah terjadi.. dan bersyukur apa yg sudah ada dan akan datang.. semangat,1.0,makasih bre setelah di pelajari ternyata kita harus ikhlas yg sudah terjadi.. dan bersyukur apa yg sudah ada dan akan datang.. semangat,MaKaksih bre setelah di pelajari ternyata kita harus ikhlas yang sudah terjadi.. dan bersyusayar apa yang sudah ada dan aKakn datang.. semangat
7.373161597919413e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"lu gak sendiri bre, gw juga lagi di keadaan yang menyiksa ini hehe, pokoknya semangat terus",0.0,"lu gak sendiri bre, gw juga lagi di keadaan yang menyiksa ini hehe, pokoknya semangat terus","Lu gak sendiri bre, gw juga lagi di keadaan yang menyiksa ini hehe, pokoknya semangat terus"
7.371761840843687e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"aku laki"" jadi rasa lemah sebagai laki"" dengan keadaan ini",0.0,"Saya seorang pria ""sangat lemah sebagai pria"" dengan situasi ini","Saya seorang pria ""sangat lemah sebagai pria"" dengan situasi ini"
7.406643387825292e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"benar bangetitu pernah terjadi sama aku,...akirnya jadi anxiety",1.0,"benar bangetitu pernah terjadi sama aku,...akirnya jadi anxiety","Benar bangetitu pernah terjadi sama asaya,...akirnya jadi anxiety"
7.373200114523293e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,bener sihh intinya kita perlu banyak2 bersyukur,1.0,bener sihh intinya kita perlu banyak2 bersyukur,Bener sihh intinya kita perlu banyak2 bersyusayar
7.413598024976467e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,ya betulll,0.0,Ya Betulll,Ya Betulll
7.409702823573439e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,bener bgt,1.0,bener bgt,Bener bgt
7.395987983369422e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,.wiish besok kito ketemu yo ngobrol,1.0,.wiish besok kito ketemu yo ngobrol,.wiish besok kito ketemu yo ngobrol
7.388924463305868e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,bener...,1.0,bener...,Bener...
7.384961075778045e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,bener banget kak.. aku langsung nangis baca ini,1.0,bener banget kak.. aku langsung nangis baca ini,Bener banget Kakk.. asaya langsung nangis baca ini
7.350642617505908e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"suka bingung sendiri kalo lg panic attack,mau minta bantuan orang tapi takut nyusahin, akhirnya menahan sakit sendirian...",0.0,"suka bingung sendiri kalo lg panic attack,mau minta bantuan orang tapi takut nyusahin, akhirnya menahan sakit sendirian...","SuKak bingung sendiri Kaklo lg panic attack,mau minta bantuan orang tapi tasayat nyusahin, akhirnya menahan sakit sendirian..."
7.36382554008717e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,ad di fase ini keluar rasa ny takut trjadi ap2 pdahal gak akan ap2,0.0,ad di fase ini keluar rasa ny takut trjadi ap2 pdahal gak akan ap2,Ad di fase ini keluar rasa ny tasayat trjadi ap2 pdahal gak aKakn ap2
7.35411641520328e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,gua sesk nafas,0.0,Cave Sesk bernafas,Cave Sesk bernafas
7.35137268766186e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"banyak juga ya yang kena anixety,semangat trus kawan,",1.0,"Ada juga banyak hal untuk Anixety, semangat seorang teman,","Ada juga banyak hal untuk Anixety, semangat seorang teman,"
7.350893221540922e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,cape sama sakit,0.0,cape sama sakit,Cape sama sakit
7.354189101563954e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,alasan aku gk mau bersosialisasi :,1.0,alasan aku gk mau bersosialisasi :,Alasan asaya gk mau bersosialisasi :
7.350975109286512e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,ini yang aku alami setiap jam 3 sore kambuh yealloh,0.0,ini yang aku alami setiap jam 3 sore kambuh yealloh,Ini yang asaya alami setiap jam 3 sore Kakmbuh yealloh
7.403399086658979e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,cara sembuhnya gimna kk aku cape,0.0,cara sembuhnya gimna kk aku cape,Cara sembuhnya gimna kk asaya cape
7.371656662903637e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,gmna sembuhinnya,0.0,gmna sembuhinnya,Gmna sembuhinnya
7.374561807263352e+18,https://www.tiktok.com/@etiq.official/video/7350238613977713925,"kalo kita ga pd sama kemampuan sendiri , seketika jantung berdebar, termasuk anxiety ga?",1.0,"kalo kita ga pd sama kemampuan sendiri , seketika jantung berdebar, termasuk anxiety ga?","Kaklo kita ga pd sama kemampuan sendiri , seketiKak jantung berdebar, termasuk anxiety ga?"
